NAME,BRAND,QUANTITY,PRICE,PPU,OLDPRICE,OLDPPU,EAN
PÁLA-PÁLA Batata Frita Palha 250 g,LA LA,,"2,19 €","8,76 €/Kg",,,
DIA Caldo de Galinha 8 Un,DIA,,"0,49 €","0,06 €/ud",,,
DIA AL PUNTO Chispalhada 420 g,DIA AL PUNTO,,"1,95 €","4,64 €/Kg",,,
DIA FÃRINHA Farinha de Milho 500 g,DIA RINHA,,"0,71 €","1,42 €/Kg",,,
DIA TÔFRITA! Batata Frita Caseira 180 g,DIA FRITA,,"1,05 €","5,83 €/Kg",,,
DIA TÔFRITA! Batata Frita Palha 200 g,DIA FRITA,,"1,12 €","5,60 €/Kg",,,
DIA AL DIANTE Massa Espirais Tricolor 500 g,DIA AL DIANTE,,"1,19 €","2,38 €/Kg",,,
DIA BATATAS UNIDAS Puré de Batata 500 g,DIA BATATAS UNIDAS,,"1,60 €","3,20 €/Kg",,,
DIA Alho Em Pó 65 g,DIA,,"1,08 €","16,62 €/Kg",,,
DIA TÔFRITA! Batata Frita Light 140 g,DIA FRITA,,"1,02 €","7,29 €/Kg",,,
BONDUELLE Lentilhas 3x200 g,BONDUELLE,,"3,69 €","6,15 €/Kg",,,
GULOSO Polpa de Tomate 210 g,GULOSO,,"0,64 €","3,05 €/Kg",,,
DIA SELEÇÃO MUNDIAL Arroz Thai 1 kg,DIA SELE MUNDIAL,,"2,08 €","2,08 €/Kg",,,
DIA SELEÇÃO MUNDIAL Arroz Basmati 1 kg,DIA SELE MUNDIAL,,"2,36 €","2,36 €/Kg",,,
NACIONAL Farinha para todos os Usos Culinários Sem Fermento T65 1 kg,NACIONAL,,"1,04 €","1,04 €/Kg",,,
DIA MARI MARINHEIRA Sardinhas Em Tomate Picante 120 g,DIA MARI MARINHEIRA,,"1,02 €","8,50 €/Kg",,,
DIA LEGUMEU Feijão Manteiga Frasco 540 g,DIA LEGUMEU,,"0,71 €","1,31 €/Kg",,,
DIA LEGUMEU Feijão Encarnado Frasco 540 g,DIA LEGUMEU,,"0,71 €","1,31 €/Kg",,,
DIA Molho de Piri-Piri 185 ml,DIA,,"0,50 €","2,70 €/l",,,
DIA Salsa 10 g,DIA,,"0,59 €","59,00 €/Kg",,,
DIA TÔFRITA! Batata Frita Lisa 200 g,DIA FRITA,,"1,19 €","5,95 €/Kg",,,
DIA TÔFRITA! Batata Frita Ondulada 200 g,DIA FRITA,,"1,33 €","6,65 €/Kg",,,
DIA TÔFRITA! Batata Frita Tradicionais 180 g,DIA FRITA,,"1,45 €","8,06 €/Kg",,,
DIA Arroz Agulha Europa 1 kg,DIA,,"1,15 €","1,15 €/Kg",,,
DIA VEGECAMPO Polpa de Tomate 500 g,DIA VEGECAMPO,,"1,02 €","2,04 €/Kg",,,
DIA Sopa de Canja Galinha 68 g,DIA,,"0,69 €","10,15 €/Kg",,,
MILANEZA Espirais 500 g,MILANEZA,,"1,59 €","3,18 €/Kg",,,
DIA Cogumelos Laminados 3x105 g,DIA,,"2,25 €","7,14 €/Kg",,,
CRISTAL Vinagre de Sidra 500 ml,CRISTAL,,"1,59 €","3,18 €/l",,,
CRISTAL Vinagre de Vinho Branco 500 ml,CRISTAL,,"1,59 €","3,18 €/l",,,
GALLO Azeite Virgem Extra Reserva 750 ml,GALLO,,"7,99 €","10,65 €/l",,,
DIA MARI MARINHEIRA Atum Em Azeite 120 g,DIA MARI MARINHEIRA,,"1,15 €","9,58 €/Kg",,,
DIA Maionese Frasco 450 ml,DIA,,"1,95 €","4,33 €/l",,,
CHEETOS Aperitivos Futebolas 130 g,CHEETOS,,"1,65 €","12,69 €/Kg",,,
RUFFLES Batata Frita Heinz Ketchup 150 g,RUFFLES,,"1,89 €","12,60 €/Kg",,,
NOBRE Frankfurt Salsichas Frankfurt de Aves Lata 8 Un,NOBRE,,"1,49 €","0,19 €/ud",,,
PARMALAT Molho Bechamel 500 ml,PARMALAT,,"2,19 €","4,38 €/l",,,
DIA VIVOLIVA Azeite Virgem Extra Seleção 750 ml,DIA VIVOLIVA,,"4,01 €","5,35 €/l",,,
GALLO Azeite Subtil 750 ml,GALLO,,"5,39 €","7,19 €/l",,,
DIA LEGUMEU Feijão Frade Frasco 540 g,DIA LEGUMEU,,"0,71 €","1,31 €/Kg",,,
DIA LEGUMEU Feijão Catarino Frasco 540 g,DIA LEGUMEU,,"0,71 €","1,31 €/Kg",,,
DORITOS Aperitivos Tex-Mex 120 g,DORITOS,,"1,16 €","9,67 €/Kg",,,
FRITOS Aperitivos Tiras de Milho 130 g,FRITOS,,"1,65 €","12,69 €/Kg",,,
DIA Feijão Preto 500 g,DIA,,"1,15 €","2,30 €/Kg",,,
LAY'S Batata Frita Lisa Mediterrâneas Clássicas 150 g,LAY,,"2,19 €","14,60 €/Kg",,,
RAMIREZ Atum Em Óleo 120 g,RAMIREZ,,"1,79 €","14,92 €/Kg",,,
NOBRE Frankfurt Salsichas Lata 8 Un,NOBRE,,"1,49 €","4,26 €/Kg",,,
UMA PITADA! Massa de Pimentão 200 g,UMA PITADA,,"0,95 €","4,75 €/Kg",,,
UMA PITADA! Massa de Alho 200 g,UMA PITADA,,"0,95 €","4,75 €/Kg",,,
DIA Moinho de 4 Pimentas 40 g,DIA,,"2,35 €","58,75 €/Kg",,,
BRANCA DE NEVE Farinha Fina 1 kg,BRANCA DE NEVE,,"1,99 €","1,99 €/Kg",,,
ESPIGA Farinha de Trigo Sem Fermento 1 kg,ESPIGA,,"1,89 €","1,89 €/Kg",,,
DIA Cominhos Moídos 45 g,DIA,,"0,79 €","17,56 €/Kg",,,
MILANEZA Espirais Tricolores 500 g,MILANEZA,,"2,15 €","4,30 €/Kg",,,
LAY'S Batata Frita Gourmet 170 g,LAY,,"2,29 €","13,47 €/Kg",,,
CIGALA Arroz Extra Longo Agulha 1 kg,CIGALA,,"1,49 €","1,49 €/Kg",,,
DIA MARI MARINHEIRA Filetes de Atum Em Azeite Virgem Extra 120 g,DIA MARI MARINHEIRA,,"1,69 €","14,08 €/Kg",,,
DIA Canela Em Rama 30 g,DIA,,"0,68 €","22,67 €/Kg",,,
DIA Folhas de Louro 7 g,DIA,,"0,69 €","98,57 €/Kg",,,
DIA É PRA CURTIR Azeitonas Pretas Sem Caroço 165 g,DIA PRA CURTIR,,"1,09 €","6,61 €/Kg",,,
GULOSO Polpa de Tomate Com Cebola E Alho 500 g,GULOSO,,"1,71 €","3,42 €/Kg",,,
IZIDORO Salsichas Hot Dog 4 Un,IZIDORO,,"3,79 €","15,16 €/Kg",,,
DIA Pipocas Doces 100 g,DIA,,"0,71 €","7,10 €/Kg",,,
BRANCA DE NEVE Farinha Super Fina 1 kg,BRANCA DE NEVE,,"2,29 €","2,29 €/Kg",,,
MAÇARICO Azeitonas Verdes Retalhadas com Ervas Aromáticas 300 g,MA ARICO,,"2,29 €","7,63 €/Kg",,,
HELLMANN'S Maionese Vidro 416 g,HELLMANN,,"4,39 €","10,55 €/Kg",,,
MILANEZA Cotovelos GR 500 g,MILANEZA GR,,"1,59 €","3,18 €/Kg",,,
CEM PORCENTO Tofu Suave 350 g,CEM PORCENTO,,"2,99 €","8,54 €/Kg",,,
DIA VIVOLIVA Azeite Virgem 750 ml,DIA VIVOLIVA,,"3,49 €","4,65 €/l",,,
DIA DELICIOUS Flor de Sal 125 g,DIA DELICIOUS,,"1,75 €","14,00 €/Kg",,,
GALLO Azeite Virgem Extra Gourmet 750 ml,GALLO,,"8,58 €","11,44 €/l",,,
DIA Molho de Cocktail 120 ml,DIA,,"1,29 €","10,75 €/l",,,
DIA Molho de Alho 120 ml,DIA,,"1,25 €","10,42 €/l",,,
DIA MARI MARINHEIRA Atum Em Posta Natural 120 g,DIA MARI MARINHEIRA,,"0,99 €","8,25 €/Kg",,,
CALVÉ Maionese Familiar 753 g,CALV,,"5,49 €","7,29 €/Kg",,,
KNORR Caldo de Galinha 24 Un,KNORR,,"2,40 €","10,00 €/Kg",,,
DIA É PRA CURTIR Tremoços Extra 450 g,DIA PRA CURTIR,,"1,69 €","3,76 €/Kg",,,
IZIDORO Salsichas Bockwurst 8 Un,IZIDORO,,"5,59 €","14,15 €/Kg",,,
BOM SUCESSO Arroz Carolino 1 kg,BOM SUCESSO,,"2,27 €","2,27 €/Kg",,,
DIA É PRA CURTIR Azeitonas Pretas Em Rodelas 165 g,DIA PRA CURTIR,,"1,15 €","6,97 €/Kg",,,
CIGALA Banzai Noodles Sabor A Carne 67 g,CIGALA,,"1,19 €","17,76 €/Kg",,,
CIGALA Banzai Noodles Sabor A Galinha 67 g,CIGALA,,"1,19 €","17,76 €/Kg",,,
NOBRE Cuida-t+ Salsichas de Peru 5 unidades Frasco 210 g,NOBRE,,"2,59 €","12,33 €/Kg",,,
GULOSO Tomate Em Pedaços Com Mangericão & Oregãos 390 g,GULOSO,,"2,35 €","6,03 €/Kg",,,
DIASOL Óleo Alimentar de Girassol 1 L,DIASOL,,"2,89 €","2,89 €/l",,,
DIA AL DIANTE Couscous 250 g,DIA AL DIANTE,,"0,67 €","2,68 €/Kg",,,
DIA LEGUMEU Grão Frasco 540 g,DIA LEGUMEU,,"0,69 €","1,28 €/Kg",,,
DIA LEGUMEU Feijão Branco Frasco 540 g,DIA LEGUMEU,,"0,69 €","1,28 €/Kg",,,
DIA Oregãos 15 g,DIA,,"0,79 €","52,67 €/Kg",,,
DIA Cogumelos Inteiros 185 g,DIA,,"1,25 €","6,76 €/Kg",,,
SAL DIA Sal Grosso Cozinha 1 kg,SAL DIA,,"0,26 €","0,26 €/Kg",,,
DIA VEGECAMPO Tomate Pelado Em Pedaços 390 g,DIA VEGECAMPO,,"0,71 €","1,82 €/Kg",,,
LAY'S Batata Frita Com Sal 160 g,LAY,,"1,89 €","11,81 €/Kg",,,
RUFFLES Batata Frita Presunto 150 g,RUFFLES,,"1,89 €","12,60 €/Kg",,,
RUFFLES Batata Frita Ondulada 160 g,RUFFLES,,"1,89 €","11,81 €/Kg",,,
DIA DON SALSICHÓN Salsichas Frankfurt 8 Un,DIA DON SALSICH,,"0,79 €","0,10 €/ud",,,
DIA DON SALSICHÓN Salsichas Frankfurt 6 Un,DIA DON SALSICH,,"0,65 €","0,11 €/ud",,,
DIA LEGUMEU Feijão Frade 500 g,DIA LEGUMEU,,"1,05 €","2,10 €/Kg",,,
DIA Feijao Encarnado 500 g,DIA,,"1,15 €","2,30 €/Kg",,,
DIA LEGUMEU Feijão Encarnado Lata 820 g,DIA LEGUMEU,,"1,15 €","1,40 €/Kg",,,
DIA Grão Extra 500 g,DIA,,"1,15 €","2,30 €/Kg",,,
DIA Feijão Branco 500 g,DIA,,"1,15 €","2,30 €/Kg",,,
DIASOL Óleo Alimentar 3 L,DIASOL,,"7,88 €","2,63 €/l",,,
DIA AL DIANTE Massa Espirais 500 g,DIA AL DIANTE,,"0,99 €","1,98 €/Kg",,,
DIA Arroz Carolino 1 kg,DIA,,"1,33 €","1,33 €/Kg",,,
DIA Arroz Agulha Guyana 1 kg,DIA,,"1,15 €","1,15 €/Kg",,,
DIA É PRA CURTIR Pickles Em Vinagre 345 g,DIA PRA CURTIR,,"0,89 €","2,58 €/Kg",,,
DIA FÃRINHA Farinha de Trigo Com Fermento 1 kg,DIA RINHA,,"1,05 €","1,05 €/Kg",,,
SAL DIA Sal de Mesa 250 g,SAL DIA,,"0,28 €","1,12 €/Kg",,,
CHEETOS Aperitivos Palitos 96 g,CHEETOS,,"1,65 €","17,19 €/Kg",,,
COMPAL Feijão Manteiga Cozido 410 g,COMPAL,,"1,29 €","3,15 €/Kg",,,
DIA Salsichas de Aves Em Frasco 5 Un,DIA,,"1,95 €","4,64 €/Kg",,,
DIA TÔFRITA! Batata Frita Lisa Camponesa 150 g,DIA FRITA,,"1,12 €","7,47 €/Kg",,,
DIA TÔFRITA! Batata Frita Ondulada Presunto 150 g,DIA FRITA,,"1,12 €","7,47 €/Kg",,,
DIA Mostarda Top Down 290 g,DIA,,"1,63 €","5,62 €/Kg",,,
DIA Molho de Soja 200 ml,DIA,,"1,09 €","5,45 €/l",,,
DIA VIVOLIVA Azeite Virgem Extra Clássico 750 ml,DIA VIVOLIVA,,"3,29 €","4,39 €/l",,,
MAIZENA Farinha de Amido de Milho 400 g,MAIZENA,,"2,60 €","6,50 €/Kg",,,
BARILLA Molho Pesto Barilla 190 g,BARILLA,,"4,99 €","26,26 €/Kg",,,
DIA VIVOLIVA Azeite Virgem Extra Clássico 3 L,DIA VIVOLIVA,,"13,89 €","4,63 €/l",,,
NOBRE Extra Suculentas Salsichas de Aves 7 unidades Frasco 350 g,NOBRE,,"2,25 €","6,43 €/Kg",,,
DORITOS Bits Aperitivos 100 g,DORITOS,,"1,00 €","10,00 €/Kg",,,
MILANEZA Eparguete 500 g,MILANEZA,,"1,29 €","2,58 €/Kg",,,
PARMALAT Molho Bechamel 200 ml,PARMALAT,,"1,06 €","5,30 €/l",,,
DIA Caju Torrado E Salgado 125 g,DIA,,"2,59 €","20,72 €/Kg",,,
DIA Ketchup Up&Down 340 g,DIA,,"0,85 €","2,50 €/Kg",,,
GALLO Azeite Virgem Delicado 750 ml,GALLO,,"5,94 €","7,92 €/l",,,
GALLO Azeite Virgem Extra Socalcos do Norte 750 ml,GALLO,,"7,99 €","10,65 €/l",,,
CIGALA Arroz Vaporizado 1 kg,CIGALA,,"1,59 €","1,59 €/Kg",,,
FERMIPAN Fermento de Padeiro em Pó 4x11 g,FERMIPAN,,"1,89 €","42,95 €/Kg",,,
DORITOS Aperitivos Chilli 140 g,DORITOS,,"1,15 €","8,21 €/Kg","1,65 €","11,79 €/Kg",
LA PIARA Paté de Frango 75 g,LA PIARA,,"1,84 €","24,53 €/Kg",,,
BONDUELLE Ervilhas e Cenouras 3x200 g,BONDUELLE,,"3,64 €","6,07 €/Kg",,,
NOBRE Salsichas Cocktail de Aves Lata 180 g,NOBRE,,"1,89 €","10,50 €/Kg",,,
KNORR Pasta Pot Tomate & Mozarela  72 g,KNORR,,"2,15 €","29,86 €/Kg",,,
LA PIARA Paté Hummus 200 g,LA PIARA,,"2,99 €","14,95 €/Kg",,,
ORIGENS BIO Sal Grosso dos Himalaias 500 g,ORIGENS BIO,,"1,25 €","2,50 €/Kg",,,
CIGALA Banzai Noodles Sabor a Camarão 67 g,CIGALA,,"1,19 €","17,76 €/Kg",,,
CIGALA Arroz Integral Pronto a Comer 2x125 g,CIGALA,,"1,74 €","6,96 €/Kg",,,
GULOSO Molho Bolonhesa 400 g,GULOSO,,"4,19 €","10,48 €/Kg",,,
FRUTOS SECOS DO DIA Miolo de Pinhão 50 g,FRUTOS SECOS DO DIA,,"5,59 €","111,80 €/Kg",,,
NACIONAL Farinha de Grão de Bico 400 g,NACIONAL,,"2,15 €","5,38 €/Kg",,,
NACIONAL Farinha especial para Pizza 1 kg,NACIONAL,,"1,85 €","1,85 €/Kg",,,
HELLMANN'S Maionese Top Down 412 g,HELLMANN,,"4,39 €","10,66 €/Kg",,,
IZIDORO Salsicha Vegan Frasco 5 unidades 220 g,IZIDORO,,"5,15 €","23,41 €/Kg",,,
OLD EL PASO Snack Tortilla Nachips 185 g,OLD EL PASO,,"2,99 €","16,16 €/Kg",,,
PENINSULAR Mostarda Top Down 250 g,PENINSULAR,,"0,81 €","3,24 €/Kg",,,
IZIDORO Salsicha Frankfurt Embalagem Familiar Lata 12 un,IZIDORO,,"2,95 €","0,25 €/ud",,,
FERBAR Polvilho Azedo 500 g,FERBAR,,"3,29 €","6,58 €/Kg",,,
FERBAR Polvilho Doce 500 g,FERBAR,,"2,99 €","5,98 €/Kg",,,
FERBAR Tapioca Hidratada 500 g,FERBAR,,"3,49 €","6,98 €/Kg",,,
GULOSO Tomate Frito 210 g,GULOSO,,"1,29 €","6,14 €/Kg",,,
GALLO Vinagre de Vinho da Madeira 250 ml,GALLO,,"5,99 €","23,96 €/l",,,
BONDUELLE Ervilhas Sem Adição de Açúcar 400 g,BONDUELLE,,"2,24 €","5,60 €/Kg",,,
DIA MARI MARINHEIRA Atúm Posta Natural 385 g,DIA MARI MARINHEIRA,,"2,79 €","7,25 €/Kg",,,
ROYAL Fermento em Pó 80 g,ROYAL,,"1,69 €","21,12 €/Kg",,,
GULOSO Molho Original 400 g,GULOSO,,"4,19 €","10,48 €/Kg",,,
GULOSO Molho Italiano 400 g,GULOSO,,"4,19 €","10,48 €/Kg",,,
CALVÉ Mostarda Top Down 257 g,CALV,,"1,55 €","6,03 €/Kg","2,39 €","9,30 €/Kg",
NOBRE VEGALIA Especialidade Vegetariana de Tofu Lata 8 un,NOBRE VEGALIA,,"2,29 €","0,29 €/ud",,,
PRINGLES Original 175 g,PRINGLES,,"2,99 €","17,09 €/Kg",,,
PRINGLES Nata e Cebola 175 g,PRINGLES,,"2,99 €","17,09 €/Kg",,,
GALLO Vinagre de Sidra 250 ml,GALLO,,"2,29 €","9,16 €/l",,,
CHEETOS Rolitos 100 g,CHEETOS,,"1,65 €","16,50 €/Kg",,,
KNORR Caldo de Galinha 360 g,KNORR,,"6,99 €","19,42 €/Kg",,,
CALVÉ Ketchup -50% Açúcares 268 g,CALV,,"2,89 €","10,78 €/Kg",,,
DORITOS Barbecue 140 g,DORITOS,,"1,65 €","11,79 €/Kg",,,
PALADIN Maionese do Mar 225 ml,PALADIN,,"1,95 €","8,67 €/l",,,
PALADIN Molho Iogurte Grego 250 ml,PALADIN,,"2,45 €","9,80 €/l",,,
PALADIN Piri-piri Sacana com Cannabis 75 ml,PALADIN,,"3,09 €","41,20 €/l",,,
MI PASTA Massa Espirais com Tomate 500 g,MI PASTA,,"1,53 €","3,06 €/Kg",,,
MI PASTA Esparguete 500 g,MI PASTA,,"1,11 €","2,22 €/Kg",,,
MI PASTA Massa Cotovelos 500 g,MI PASTA,,"1,26 €","2,52 €/Kg",,,
MI PASTA Massa Espirais com Espinafres 500 g,MI PASTA,,"1,68 €","3,36 €/Kg",,,
MI PASTA Macarrão 500 g,MI PASTA,,"1,26 €","2,52 €/Kg",,,
MI PASTA Massa Espirais com Alfarroba 500 g,MI PASTA,,"1,65 €","3,30 €/Kg",,,
PRISCA Paté Mel e Vinagre 90 g,PRISCA,,"1,99 €","22,11 €/Kg",,,
PRISCA Paté Veado 90 g,PRISCA,,"1,99 €","22,11 €/Kg",,,
CASA DA PRISCA Condimento de Maçã com Vinagre Balsamico e Vinho Doce 90 g,CASA DA PRISCA,,"1,85 €","20,56 €/Kg",,,
CASA DA PRISCA Condimento de Cebola Caramelizada com Vinagre Balsamico e Vinho Doce 90 g,CASA DA PRISCA,,"1,85 €","20,56 €/Kg",,,
CUETARA Bolacha Aperitivo Krit 350 g,CUETARA,,"2,94 €","8,40 €/Kg",,,
RUFFLES Double Crunch Queijo 140 g,RUFFLES,,"1,99 €","14,21 €/Kg",,,
SAVORA Mostarda Top Down 230 g,SAVORA,,"2,09 €","9,09 €/Kg",,,
DIA VEGECAMPO Tomate com Oregãos e Manjericão 390 g,DIA VEGECAMPO,,"0,94 €","2,41 €/Kg",,,
DIA TÔFRITA! Batata Frita Ondulada Light 140 g,DIA FRITA,,"1,25 €","8,93 €/Kg",,,
DIA TÔFRITA! Batata Frita Ondulada Sabor Ovo Frito com Presunto 150 g,DIA FRITA,,"1,25 €","8,33 €/Kg",,,
SAL DIA Sal Iodado 1 kg,SAL DIA,,"0,45 €","0,45 €/Kg",,,
DIA TÔFRITA! Batata Frita Doce 150 g,DIA FRITA,,"1,89 €","12,60 €/Kg",,,
DIA TÔFRITA! Batata Frita Palha Finissima 180 g,DIA FRITA,,"1,64 €","9,11 €/Kg",,,
DIA TÔFRITA! Batata Frita Lisa Azeite 150 g,DIA FRITA,,"1,12 €","7,47 €/Kg",,,
IZIDORO Salsichas de Aves Frasco 9 un,IZIDORO,,"5,69 €","15,81 €/Kg",,,
DIA AL PUNTO Sopa da Pedra 420 g,DIA AL PUNTO,,"1,95 €","4,64 €/Kg",,,
DIA MARI MARINHEIRA Sardinha Óleo Picante 120 g,DIA MARI MARINHEIRA,,"1,02 €","8,50 €/Kg",,,
MARGÃO Salsa Folhas 6 g,MARG,,"1,29 €","215,00 €/Kg",,,
DIA TÔFRITA! Batata Frita Ondulada 6x30 g,DIA FRITA,,"1,55 €","8,61 €/Kg",,,
DIA TÔFRITA! Batata Frita Ondulada Sabor Ketchup 150 g,DIA FRITA,,"1,09 €","7,27 €/Kg",,,
BONDUELLE Tus Recetas Mediterrânea 300 g,BONDUELLE,,"2,99 €","9,97 €/Kg",,,
BONDUELLE Tus Recetas Rústica 300 g,BONDUELLE,,"2,99 €","9,97 €/Kg",,,
DIA MARI MARINHEIRA Mexilhão em Escabeche 69 g,DIA MARI MARINHEIRA,,"1,39 €","20,14 €/Kg",,,
DIA AL DIANTE Laços 500 g,DIA AL DIANTE,,"1,23 €","2,46 €/Kg",,,
DIA AL DIANTE Cotovelos Grandes 500 g,DIA AL DIANTE,,"0,99 €","1,98 €/Kg",,,
DIA AL DIANTE Esparguete Tricolor 500 g,DIA AL DIANTE,,"1,39 €","2,78 €/Kg",,,
IZIDORO Salsicha Bockwurst Familiar Frasco 9 un,IZIDORO,,"5,69 €","15,81 €/Kg",,,
CRISTAL Vinagre de Sidra 250 ml,CRISTAL,,"2,34 €","9,36 €/l",,,
CRISTAL Vinagre de Arroz Gourmet 250 ml,CRISTAL,,"2,39 €","9,56 €/l",,,
NOBRE Salsichas Hot Dog Frasco 4 un,NOBRE,,"2,59 €","12,33 €/Kg",,,
NOBRE Salsichas Hot Dog Aves Frasco 4 un,NOBRE,,"2,59 €","12,33 €/Kg",,,
DIA DON SALSICHÓN Salsichas Cocktail Aves 180 g,DIA DON SALSICH,,"1,53 €","8,50 €/Kg",,,
DIA DON SALSICHÓN Salsichas Aves Tipo Frankfurt 8 un,DIA DON SALSICH,,"0,88 €","0,11 €/ud",,,
DIA DON SALSICHÓN Salsichas Cocktail 180 g,DIA DON SALSICH,,"1,53 €","8,50 €/Kg",,,
NOBRE Salsichas de Frango Cuida-T 210 g,NOBRE,,"2,59 €","12,33 €/Kg",,,
DIA AL PUNTO Almôndegas com Molho de Tomate 420 g,DIA AL PUNTO,,"3,30 €","7,86 €/Kg",,,
RUFFLES Batata Frita Hot Dog 150 g,RUFFLES,,"1,89 €","12,60 €/Kg",,,
DIA É PRA CURTIR Azeitonas Galegas com Ervas 210 g,DIA PRA CURTIR,,"1,65 €","7,86 €/Kg",,,
DIA É PRA CURTIR Azeitonas Pretas com Caroço 210 g,DIA PRA CURTIR,,"0,95 €","4,52 €/Kg",,,
SALUTEM Farinha de Coco Bio 200 g,SALUTEM,,"1,39 €","6,95 €/Kg",,,
DIA MARI MARINHEIRA Pota em Óleo de Girassol com Alho 111 g,DIA MARI MARINHEIRA,,"1,64 €","14,77 €/Kg",,,
"DIA É PRA CURTIR Azeitonas Mistas com Azeite, Alho e Orégãos 150 g",DIA PRA CURTIR,,"1,80 €","12,00 €/Kg",,,
FRITÓLEO Óleo Alimentar 1 L,FRIT LEO,,"3,09 €","3,09 €/l",,,
DIA FÃRINHA Farinha de Trigo Integral 1 kg,DIA RINHA,,"1,05 €","1,05 €/Kg",,,
DIA É PRA CURTIR Azeitonas Verdes com Caroço 210 g,DIA PRA CURTIR,,"1,65 €","7,86 €/Kg",,,
VEG IN Chouriço Vegan 200 g,VEG IN,,"3,89 €","19,45 €/Kg",,,
VEG IN Hamburguer Azeitona Preto 2x80 g,VEG IN,,"3,39 €","21,19 €/Kg",,,
VEG IN Hamburguer Espinafres 2x80 g,VEG IN,,"3,39 €","21,19 €/Kg",,,
VEG IN Alheira Vegan 200 g,VEG IN,,"3,89 €","19,45 €/Kg",,,
DIA É PRA CURTIR Tremoços 800 g,DIA PRA CURTIR,,"2,99 €","3,74 €/Kg",,,
MARGÃO Pimentão Doce 35 g,MARG,,"1,19 €","34,00 €/Kg",,,
MARGÃO Pimenta Preta 35 g,MARG,,"1,79 €","51,14 €/Kg",,,
MARGÃO Alho Picado 40 g,MARG,,"1,69 €","42,25 €/Kg",,,
RUFFLES Batata Frita Ondulada Presunto Pack Económico 295 g,RUFFLES,,"2,99 €","10,14 €/Kg",,,
DIA UMA PITADA! Massa Vinha D'alhos 200 g,DIA UMA PITADA,,"0,85 €","4,25 €/Kg",,,
DIA SNACK MANIAC! Amendoins Fritos com Mel 200 g,DIA SNACK MANIAC,,"1,39 €","6,95 €/Kg",,,
DON SALSICHÓN Salsichas Tipo Hotdog em Frasco 250 g,DON SALSICH,,"2,15 €","8,60 €/Kg",,,
MARGÃO Canela Moída 30 g,MARG,,"1,79 €","59,67 €/Kg",,,
MARGÃO Paprika 35 g,MARG,,"1,39 €","39,71 €/Kg",,,
URBAN FOODS Banana Chips 35 g,URBAN FOODS,,"1,49 €","42,57 €/Kg",,,
URBAN FOODS Caramel Peanuts 50 g,URBAN FOODS,,"1,49 €","29,80 €/Kg",,,
URBAN FOODS Hummus Chips 35 g,URBAN FOODS,,"1,39 €","39,71 €/Kg",,,
URBAN FOODS Peanut Butter Puffs 25 g,URBAN FOODS,,"1,39 €","55,60 €/Kg",,,
MARGÃO Alho Moído Saqueta 40 g,MARG,,"1,49 €","37,25 €/Kg",,,
MARGÃO Piripiri Grão Saqueta 10 g,MARG,,"1,09 €","109,00 €/Kg",,,
MARGÃO Piripiri Moído Saqueta 35 g,MARG,,"1,39 €","39,71 €/Kg",,,
MARGÃO Gengibre Moído 22 g,MARG,,"1,49 €","67,73 €/Kg",,,
MARGÃO Pimenta Branca 35 g,MARG,,"1,79 €","51,14 €/Kg",,,
CALVÉ Molho Big Burger Top Down 260 g,CALV,,"2,69 €","10,35 €/Kg",,,
POC POC Pipocas Salgadas 90 g,POC POC,,"0,81 €","9,00 €/Kg",,,
KNORR Caldo de Galinha Receita Económica 24 un,KNORR,,"1,30 €","0,05 €/ud","2,60 €","0,11 €/ud",
DIA MARI MARINHEIRA Pota à Marinheiro 111 g,DIA MARI MARINHEIRA,,"1,59 €","14,32 €/Kg",,,
MARGÃO Bicarbonato de Sódio 60 g,MARG,,"0,99 €","16,50 €/Kg",,,
OLIVEIRA DA SERRA Azeite Virgem Extra S. Ouro 750 ml,OLIVEIRA DA SERRA,,"4,89 €","6,52 €/l",,,
DIA SELEÇÃO MUNDIAL Arroz Risotto 1 kg,DIA SELE MUNDIAL,,"1,99 €","1,99 €/Kg",,,
DORITOS Tex-Mex 68 g,DORITOS,,"1,00 €","14,71 €/Kg",,,
BARILLA Molho Basílico 400 g,BARILLA,,"3,99 €","9,98 €/Kg",,,
DORITOS Chilli 68 g,DORITOS,,"1,00 €","14,71 €/Kg",,,
DIA UMA PITADA! Ketchup 560 g,DIA UMA PITADA,,"1,23 €","2,20 €/Kg",,,
KNORR Sopa de Tomate 85 g,KNORR,,"1,85 €","21,76 €/Kg",,,
BONDUELLE Feijão Encarnado 3x212 g,BONDUELLE,,"3,49 €","5,49 €/Kg",,,
BONDUELLE Feijão Branco 3x212 g,BONDUELLE,,"3,49 €","5,49 €/Kg",,,
BARILLA Penne 500 g,BARILLA,,"2,39 €","4,78 €/Kg",,,
